id,location,supplier,product,name,stationNumbers,taktTime,stationSwapTime,poolmachines,costFactor,inputBuffer,poolEmployeesS1,poolEmployeesS2,poolEmployeesS3,resourceType
8f7bfb4e_86a1_414b_aac1_88a3b3948eb0,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,86a3b8d3_5958_43c1_8712_95240e57df64,Brasov S5 Top Shell,1,5,30,1,0.7,168,1,1,1,2
613f6d37_9024_4e4a_a667_fb78d74d58cc,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,8fc3796f_081a_438a_b40f_d906337783bb,Brasov S56 Modules,1,5,30,1,0.7,168,1,1,1,2
df662a6b_f5a9_4348_9521_864b3a310ca9,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,9fae5e64_78d2_44a2_a40e_762965fcbd4c,Brasov S6 Lower Shell,1,5,30,1,0.7,168,1,1,1,2
3d7c2302_2605_491c_bdbf_8a4e9f2b0bcc,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,74bb6719_1573_4196_9b57_2122b6f27365,Brasov S6 Upper Shell,1,5,30,1,0.7,168,1,1,1,2
2ab65b19_5b0b_41e4_8768_c1da83bafd12,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,91e81215_5fed_40a1_bb1e_92f1cc74c967,Brasov Section 2,1,5,30,1,0.7,168,1,1,1,5
a842c634_e1a0_4946_814d_d367cbadaada,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,4703c740_ad2b_4b53_b472_8648aa9873b7,Brasov Section 234,1,5,30,1,0.7,168,1,1,1,5
dccfb9c7_59b5_4cf7_a82d_328ed49b06a9,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,11ae1deb_194b_4bb2_b8bc_f860d5d90238,Brasov Section 3,1,5,30,1,0.7,168,1,1,1,5
234cda2a_5292_413d_8791_634e63705a35,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,e138aee8_ddcb_4849_b7c3_fbbd08448745,Brasov Section 4,1,5,30,1,0.7,168,1,1,1,5
d891c761_ed80_4d5d_8742_876dd365054d,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,01480973_ec50_4293_ad93_d62285fd5b62,Brasov Section 5,1,5,30,1,0.7,168,1,1,1,5
25e12751_e2c2_49c9_8945_70f5207058ec,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,c1ead980_7709_4e21_b183_b229044a4643,Brasov Section 56,1,5,30,1,0.7,168,1,1,1,5
5c20eb49_cc22_4032_97af_ffb4d315db52,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,d2477294_9f95_438e_8228_4ca957aa70e1,Brasov Section 6,1,5,30,1,0.7,168,1,1,1,5
ec40ec56_c3fc_47f7_ab21_d49488c3b959,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,fb3b1814_469e_4920_8bfc_6463034eaa90,Brasov Sharklet Left,1,5,30,1,0.7,168,1,1,1,2
378e63af_559b_497d_89ab_b11145bac62f,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4df22e79_b058_46bc_ad3a_5d90ff0523a4,bb4ed4f1_acc5_4ebe_a19c_91d4bc8edef5,Brasov Sharklet Right,1,5,30,1,0.7,168,1,1,1,2
a4b3a855_6f91_4774_b874_5b4b33e5dad4,d6b516cc_f667_415e_92f2_35f52c61fa0f,4d26a7ae_c536_4a3f_8325_e9c72bd6e822,427981ea_31b2_4414_a906_ebdd08b0d081,Bremen Horizontal Tailplane,1,5,30,1,1.2,168,1,1,1,2
ea696842_ac47_49d9_9df8_47bd5deb4284,d6b516cc_f667_415e_92f2_35f52c61fa0f,4d26a7ae_c536_4a3f_8325_e9c72bd6e822,e8644ece_ca34_459d_a1c8_e50e735ddabc,Bremen Vertical Tailplane,1,5,30,1,1.2,168,1,1,1,2
386ed94e_8e2c_4568_ba3b_0cccc8642f81,3c859b46_a031_4ed9_9c8f_a7e6c1af07f3,97db3186_7df3_48dc_93dd_620498ae4b15,2914b40c_16ea_4d18_a851_f1e7c365a9aa,Broughton Wing Left,1,5,30,1,1.3,168,1,1,1,2
8d51ea8f_2fb4_488d_a45c_6acea8b0cb4a,3c859b46_a031_4ed9_9c8f_a7e6c1af07f3,97db3186_7df3_48dc_93dd_620498ae4b15,8a6e425b_2ce4_4ca4_9ca7_254958d7c966,Broughton Wing Right,1,5,30,1,1.3,168,1,1,1,2
50cbe9ab_b8dc_43be_b6e2_95653ee910b8,4c77f0f3_5140_4d5d_a9b1_066e75fd68ab,9d650fdb_f54a_48de_92c2_1478f382c0e9,24f0b9d5_5974_4f4b_a426_29bcc7621309,Cheltenham Front Landing Gear,1,5,30,1,1.3,168,1,1,1,2
9f5a31bd_7143_49a5_835e_3e78d8220d8a,4c77f0f3_5140_4d5d_a9b1_066e75fd68ab,9d650fdb_f54a_48de_92c2_1478f382c0e9,8ffb6762_ef59_46ab_b01f_129228fa4bef,Cheltenham Rear Landing Gear Left,1,5,30,1,1.3,168,1,1,1,2
bb2cdc1f_05d8_4c0a_b6f3_be41891e8c15,4c77f0f3_5140_4d5d_a9b1_066e75fd68ab,9d650fdb_f54a_48de_92c2_1478f382c0e9,a57aec4a_77c3_4bd1_b515_4e5c0df31162,Cheltenham Rear Landing Gear Right,1,5,30,1,1.3,168,1,1,1,2
d945b472_72ba_404e_8855_64aebf3d5f65,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,955db4b6_eb53_4f70_be90_a87eee27fcf3,Chengdu Belly Fairing,1,5,30,1,1,168,1,1,1,2
179abd74_665d_49ac_8c30_ca0e2a84c768,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,a4b66a63_f55d_4809_9b9f_c9746badc003,Chengdu Center Wingbox,1,5,30,1,1,168,1,1,1,2
0f019c9d_b5b6_4c5d_bbe5_1701b367431d,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,f581ed68_62e6_4946_af02_ed84d4ad1c13,Chengdu Pylon Left,1,5,30,1,1,168,1,1,1,2
e3cb3665_861b_41bb_b455_f8811a1b74cf,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,52d8bc7c_3195_4a9e_b6c1_03c687d36794,Chengdu Pylon Right,1,5,30,1,1,168,1,1,1,2
e74af703_8fae_46f0_9d61_1f4570bd034c,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,d613cd61_1d3c_430b_92e8_c8529b30315e,Chengdu S1 Lower Shell,1,5,30,1,1,168,1,1,1,2
f739bac4_2748_4a03_bc3f_961fa8b36ecb,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,1dbe71c3_de17_48e2_ab8c_78fbc2a4d6d4,Chengdu S1 Modules,1,5,30,1,1,168,1,1,1,2
0b06006b_c590_4dc9_b848_32791c165d9d,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,def1aa1d_ca7d_4820_98a5_cd16b7ed3632,Chengdu S1 Upper Shell,1,5,30,1,1,168,1,1,1,2
2bb567ed_ea84_4ab6_9d20_246d5e9984f6,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,f720d6ce_b29a_4e33_80d0_8423d6386743,Chengdu S2 Left Shell,1,5,30,1,1,168,1,1,1,2
1cc121ba_d20b_45ee_a29a_f884174fbe22,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,bdcdece2_daa9_403f_a491_9887a5345a80,Chengdu S2 Lower Shell,1,5,30,1,1,168,1,1,1,2
99039f78_f688_400b_b0c9_0f0c0e5f9489,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,f5663589_dba2_4894_96d5_9432b2c9f6bb,Chengdu S2 Right Shell,1,5,30,1,1,168,1,1,1,2
c8d3bb3e_c4b8_4e9e_bbb4_fd56a3c6e3da,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,ec22b3fb_399e_40fc_a16f_a358a9f02ff0,Chengdu S2 Top Shell,1,5,30,1,1,168,1,1,1,2
999499af_9478_43e1_9bd1_5f6b91b24177,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,6b6e4fad_8ec1_476a_9954_9d94d1950142,Chengdu S234 Modules,1,5,30,1,1,168,1,1,1,2
7b2ae224_a6a1_4c7a_9809_961cecde0e0d,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,5960a38d_1663_45ad_9bfd_64fa30081634,Chengdu S3 Left Shell,1,5,30,1,1,168,1,1,1,2
1bd593f4_5e46_4730_b90d_62268e8a28c1,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,6383eea1_bfae_4d34_8b00_001f6e794edb,Chengdu S3 Lower Shell,1,5,30,1,1,168,1,1,1,2
f2795545_5780_410a_92b8_34995b96921e,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,afd39515_4bca_4de2_b764_e1a10fc0252f,Chengdu S3 Right Shell,1,5,30,1,1,168,1,1,1,2
b2c4c734_1da3_4606_86e0_05a7942836a3,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,f8e9fd6c_448f_48cc_a1c6_b6059452eaa1,Chengdu S3 Top Shell,1,5,30,1,1,168,1,1,1,2
21f89802_d83b_4c18_be9d_d3d8c006645a,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,ad9dc001_c59a_46e0_a7c4_dd9db4bd283f,Chengdu S4 Left Shell,1,5,30,1,1,168,1,1,1,2
cdb297b2_ff06_4f99_aabb_324e8d168cf3,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,19bc042a_821e_452f_a147_7ae77ef538cf,Chengdu S4 Lower Shell,1,5,30,1,1,168,1,1,1,2
0f478c7d_a1d5_49b2_98ac_fc8d747a06dd,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,c0a38271_8a90_4a08_86d4_a5e831461e8c,Chengdu S4 Right Shell,1,5,30,1,1,168,1,1,1,2
aa772ac0_dff0_43a5_b07b_31c7f4399fdd,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,5086ebda_8248_421b_9e69_d6bcc5188591,Chengdu S4 Top Shell,1,5,30,1,1,168,1,1,1,2
7112c81d_8a22_4b28_886b_3bdafd4b6913,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,cd30834c_fb32_4465_8ff7_73c33a0c2ebf,Chengdu S5 Left Shell,1,5,30,1,1,168,1,1,1,2
000e3dfc_852e_4cef_9a83_2426a1d8a21c,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,ec2f92f3_1c85_4d20_9bae_907b4e21e16a,Chengdu S5 Lower Shell,1,5,30,1,1,168,1,1,1,2
26d3d644_2167_419d_bc6c_d362dc160652,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,a4c92248_147a_4e21_8367_c3b9f913a5d8,Chengdu S5 Right Shell,1,5,30,1,1,168,1,1,1,2
e63b51a8_d23f_4fb2_a1a1_d78559a06416,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,86a3b8d3_5958_43c1_8712_95240e57df64,Chengdu S5 Top Shell,1,5,30,1,1,168,1,1,1,2
aaee71fb_1b47_40be_a7e1_5fd558ba2fea,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,8fc3796f_081a_438a_b40f_d906337783bb,Chengdu S56 Modules,1,5,30,1,1,168,1,1,1,2
bf836198_4905_4373_a317_50054cd464da,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,9fae5e64_78d2_44a2_a40e_762965fcbd4c,Chengdu S6 Lower Shell,1,5,30,1,1,168,1,1,1,2
9ac19f39_0e08_4185_ae1b_810c134c8f32,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,74bb6719_1573_4196_9b57_2122b6f27365,Chengdu S6 Upper Shell,1,5,30,1,1,168,1,1,1,2
84341709_da71_4019_9842_64e3d193783f,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,91e81215_5fed_40a1_bb1e_92f1cc74c967,Chengdu Section 2,1,5,30,1,1,168,1,1,1,5
4647f4e9_2d17_4524_ba6f_decf9f7654d1,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,4703c740_ad2b_4b53_b472_8648aa9873b7,Chengdu Section 234,1,5,30,1,1,168,1,1,1,5
48e461fb_ede3_4cec_a8ab_46f8e67225b6,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,11ae1deb_194b_4bb2_b8bc_f860d5d90238,Chengdu Section 3,1,5,30,1,1,168,1,1,1,5
1d05cca0_aa06_4b00_b29c_8e719f031dec,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,e138aee8_ddcb_4849_b7c3_fbbd08448745,Chengdu Section 4,1,5,30,1,1,168,1,1,1,5
611bd966_60f4_4730_a0d6_8d6551a220e9,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,01480973_ec50_4293_ad93_d62285fd5b62,Chengdu Section 5,1,5,30,1,1,168,1,1,1,5
ad66436e_8051_4ae6_950a_517165227c3e,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,c1ead980_7709_4e21_b183_b229044a4643,Chengdu Section 56,1,5,30,1,1,168,1,1,1,5
e0de95c6_7015_4f5c_b676_28b340688923,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,d2477294_9f95_438e_8228_4ca957aa70e1,Chengdu Section 6,1,5,30,1,1,168,1,1,1,5
541f96fc_3e10_4a1d_8b84_dbc434289ced,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,fb3b1814_469e_4920_8bfc_6463034eaa90,Chengdu Sharklet Left,1,5,30,1,1,168,1,1,1,2
d81f4732_da92_461c_948a_32b4bdeb6adc,0abd52ab_0aba_493c_bde4_76a96c715c17,8a88f9a0_c4c4_4871_85f2_6d71d0677928,bb4ed4f1_acc5_4ebe_a19c_91d4bc8edef5,Chengdu Sharklet Right,1,5,30,1,1,168,1,1,1,2
793f62fd_9039_45f9_a89a_80d4b77ea194,84feef15_0fc7_4184_b089_7c3225646ea1,97db3186_7df3_48dc_93dd_620498ae4b15,24f0b9d5_5974_4f4b_a426_29bcc7621309,Filton Front Landing Gear,1,5,30,1,1.3,168,1,1,1,2
ad88d96a_7200_4345_8e7a_26b432fa31b5,84feef15_0fc7_4184_b089_7c3225646ea1,97db3186_7df3_48dc_93dd_620498ae4b15,8ffb6762_ef59_46ab_b01f_129228fa4bef,Filton Rear Landing Gear Left,1,5,30,1,1.3,168,1,1,1,2
bf2564ba_b116_4664_91c8_58df8640c524,84feef15_0fc7_4184_b089_7c3225646ea1,97db3186_7df3_48dc_93dd_620498ae4b15,a57aec4a_77c3_4bd1_b515_4e5c0df31162,Filton Rear Landing Gear Right,1,5,30,1,1.3,168,1,1,1,2
ae96ece9_7ace_4a6b_aacc_90dad54bbd3c,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,955db4b6_eb53_4f70_be90_a87eee27fcf3,Gdansk Belly Fairing,1,5,30,1,0.6,168,1,1,1,2
0088a464_469b_4c39_8698_701424910a6c,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,a4b66a63_f55d_4809_9b9f_c9746badc003,Gdansk Center Wingbox,1,5,30,1,0.6,168,1,1,1,2
f0209ced_bae3_4249_9483_1f757affacc7,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,f581ed68_62e6_4946_af02_ed84d4ad1c13,Gdansk Pylon Left,1,5,30,1,0.6,168,1,1,1,2
6c6ca2b7_d7ee_430c_b992_2d6e8372431e,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,52d8bc7c_3195_4a9e_b6c1_03c687d36794,Gdansk Pylon Right,1,5,30,1,0.6,168,1,1,1,2
dee1997e_b8a0_4c44_b320_9b7d9c568367,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,d613cd61_1d3c_430b_92e8_c8529b30315e,Gdansk S1 Lower Shell,1,5,30,1,0.6,168,1,1,1,2
4006d30d_6916_4de5_ad1b_35f2a993bfd5,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,1dbe71c3_de17_48e2_ab8c_78fbc2a4d6d4,Gdansk S1 Modules,1,5,30,1,0.6,168,1,1,1,2
f673d108_7e01_4ef2_a864_0be4ce42b00b,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,def1aa1d_ca7d_4820_98a5_cd16b7ed3632,Gdansk S1 Upper Shell,1,5,30,1,0.6,168,1,1,1,2
adb178c1_db2b_4ce7_8a08_6f02891e559a,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,f720d6ce_b29a_4e33_80d0_8423d6386743,Gdansk S2 Left Shell,1,5,30,1,0.6,168,1,1,1,2
483a72e0_765f_4839_9a53_68d5a11bbf53,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,bdcdece2_daa9_403f_a491_9887a5345a80,Gdansk S2 Lower Shell,1,5,30,1,0.6,168,1,1,1,2
3a73dbd2_efa9_4035_ab2e_38434991fe14,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,f5663589_dba2_4894_96d5_9432b2c9f6bb,Gdansk S2 Right Shell,1,5,30,1,0.6,168,1,1,1,2
401a3191_c5c0_4c39_8fd6_6c1ceca339ec,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,ec22b3fb_399e_40fc_a16f_a358a9f02ff0,Gdansk S2 Top Shell,1,5,30,1,0.6,168,1,1,1,2
7fb6650e_5c61_4ed7_a41a_5bd3f7c7106e,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,6b6e4fad_8ec1_476a_9954_9d94d1950142,Gdansk S234 Modules,1,5,30,1,0.6,168,1,1,1,2
04dded4e_c4f9_402e_b1f9_5fd84af3ba9e,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,5960a38d_1663_45ad_9bfd_64fa30081634,Gdansk S3 Left Shell,1,5,30,1,0.6,168,1,1,1,2
a0dbaeda_5ca5_4f97_a4ca_b49fb23da50f,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,6383eea1_bfae_4d34_8b00_001f6e794edb,Gdansk S3 Lower Shell,1,5,30,1,0.6,168,1,1,1,2
e495a057_64cc_453f_81bd_4a133a0eea6a,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,afd39515_4bca_4de2_b764_e1a10fc0252f,Gdansk S3 Right Shell,1,5,30,1,0.6,168,1,1,1,2
9bfc0f22_6f2e_443e_8963_37ccc4263929,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,f8e9fd6c_448f_48cc_a1c6_b6059452eaa1,Gdansk S3 Top Shell,1,5,30,1,0.6,168,1,1,1,2
588943da_6d1c_4463_a699_689def0db4cf,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,ad9dc001_c59a_46e0_a7c4_dd9db4bd283f,Gdansk S4 Left Shell,1,5,30,1,0.6,168,1,1,1,2
2515786d_48e2_4ec0_8eec_d0a4385a690a,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,19bc042a_821e_452f_a147_7ae77ef538cf,Gdansk S4 Lower Shell,1,5,30,1,0.6,168,1,1,1,2
aa845e1d_906c_43d1_82e9_8fafc57674ef,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,c0a38271_8a90_4a08_86d4_a5e831461e8c,Gdansk S4 Right Shell,1,5,30,1,0.6,168,1,1,1,2
822b9b54_6119_4100_9add_b04bb7779e22,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,5086ebda_8248_421b_9e69_d6bcc5188591,Gdansk S4 Top Shell,1,5,30,1,0.6,168,1,1,1,2
c858c813_08b1_4c00_ad83_3cbf0bc43a3b,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,cd30834c_fb32_4465_8ff7_73c33a0c2ebf,Gdansk S5 Left Shell,1,5,30,1,0.6,168,1,1,1,2
b4664abc_8974_44b3_916c_286f68111762,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,ec2f92f3_1c85_4d20_9bae_907b4e21e16a,Gdansk S5 Lower Shell,1,5,30,1,0.6,168,1,1,1,2
8bb58541_64b3_4812_aa9b_d75f25e5a8f7,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,a4c92248_147a_4e21_8367_c3b9f913a5d8,Gdansk S5 Right Shell,1,5,30,1,0.6,168,1,1,1,2
18062e1e_09c3_4d4a_afcf_c019ee2ae86d,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,86a3b8d3_5958_43c1_8712_95240e57df64,Gdansk S5 Top Shell,1,5,30,1,0.6,168,1,1,1,2
70e49ebc_e5b8_4f5f_9c06_801710c9dda2,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,8fc3796f_081a_438a_b40f_d906337783bb,Gdansk S56 Modules,1,5,30,1,0.6,168,1,1,1,2
d79fa3b6_73ab_43a6_81aa_5fd9b3ee6d21,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,9fae5e64_78d2_44a2_a40e_762965fcbd4c,Gdansk S6 Lower Shell,1,5,30,1,0.6,168,1,1,1,2
1f3de6be_9503_4025_a018_23308c966025,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,74bb6719_1573_4196_9b57_2122b6f27365,Gdansk S6 Upper Shell,1,5,30,1,0.6,168,1,1,1,2
ad564d8e_d807_4f74_971f_d794679ae232,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,91e81215_5fed_40a1_bb1e_92f1cc74c967,Gdansk Section 2,1,5,30,1,0.6,168,1,1,1,5
a3c526fd_a71e_45ba_913d_77c6dd290923,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,4703c740_ad2b_4b53_b472_8648aa9873b7,Gdansk Section 234,1,5,30,1,0.6,168,1,1,1,5
3501191c_8bf3_48e4_8e07_132bab394ddb,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,11ae1deb_194b_4bb2_b8bc_f860d5d90238,Gdansk Section 3,1,5,30,1,0.6,168,1,1,1,5
e09d171a_d65d_459a_a4ed_d27384362244,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,e138aee8_ddcb_4849_b7c3_fbbd08448745,Gdansk Section 4,1,5,30,1,0.6,168,1,1,1,5
548c8ad5_d30b_4814_9899_9c2f8ac6a690,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,01480973_ec50_4293_ad93_d62285fd5b62,Gdansk Section 5,1,5,30,1,0.6,168,1,1,1,5
ac2e7f4e_d078_4062_8371_029efadad66f,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,c1ead980_7709_4e21_b183_b229044a4643,Gdansk Section 56,1,5,30,1,0.6,168,1,1,1,5
77d77bdd_91ac_4c9c_9c40_8bf8c6df4a74,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,d2477294_9f95_438e_8228_4ca957aa70e1,Gdansk Section 6,1,5,30,1,0.6,168,1,1,1,5
eeec633b_16e3_48f0_94a4_93442293e07c,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,fb3b1814_469e_4920_8bfc_6463034eaa90,Gdansk Sharklet Left,1,5,30,1,0.6,168,1,1,1,2
d116c51a_8be6_420e_b6dc_380515f43c4e,7bc864f3_7285_4abd_9a08_8be520997eab,d056d049_71eb_4860_850a_eece989036c8,bb4ed4f1_acc5_4ebe_a19c_91d4bc8edef5,Gdansk Sharklet Right,1,5,30,1,0.6,168,1,1,1,2
435fc5b2_184b_4cd1_9e7b_ee38b151b4c4,acd47de8_0f7f_48c8_8060_ba7c19038d47,bcba1b18_1ba6_40d2_81c6_ae0bf71f05f8,427981ea_31b2_4414_a906_ebdd08b0d081,Getafe Horizontal Tailplane,1,5,30,1,0.7,168,1,1,1,2
b4f169ef_6950_40c3_a010_27cabc027da9,acd47de8_0f7f_48c8_8060_ba7c19038d47,bcba1b18_1ba6_40d2_81c6_ae0bf71f05f8,e8644ece_ca34_459d_a1c8_e50e735ddabc,Getafe Vertical Tailplane,1,5,30,1,0.7,168,1,1,1,2
080f306c_a0bd_48c0_bcae_1ff405a9c09f,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,4df22e79_b058_46bc_ad3a_5d90ff0523a4,955db4b6_eb53_4f70_be90_a87eee27fcf3,Hamburg Belly Fairing,1,5,30,1,1.3,168,1,1,1,2
14e8559f_6205_4a38_9d21_6c441ff1fae8,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,4df22e79_b058_46bc_ad3a_5d90ff0523a4,a4b66a63_f55d_4809_9b9f_c9746badc003,Hamburg Center Wingbox,1,5,30,1,1.3,168,1,1,1,2
