id,sourceLocation,destinationLocation,transportationResource,name,distance
12a69927_a945_4a55_a1f7_8d4665c45081,abf99345_ff11_43e7_8338_7720e5023ef2,60845a2a_07fd_496c_b3b7_dc1423d0ab18,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Gruenendeich Harbor by Truck Long Distance,714.93
fc072ed4_1901_48dd_aecb_809530f3c9f0,abf99345_ff11_43e7_8338_7720e5023ef2,60845a2a_07fd_496c_b3b7_dc1423d0ab18,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Gruenendeich Harbor by Truck Oversized Low Bed,714.93
cdffa5cb_68ec_4a81_b309_deca53f2ab77,abf99345_ff11_43e7_8338_7720e5023ef2,60845a2a_07fd_496c_b3b7_dc1423d0ab18,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Gruenendeich Harbor by Truck Oversized Standard Bed,714.93
04a01eb4_1245_473d_86ae_701b3cfd8ffe,abf99345_ff11_43e7_8338_7720e5023ef2,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Hamburg FAL by Truck General Cargo,713.74
00d39380_4cc2_4710_ba91_5b0e10eba50d,abf99345_ff11_43e7_8338_7720e5023ef2,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Hamburg FAL by Truck Long Distance,713.74
87482853_5af9_48c3_8a83_1d51fd151394,abf99345_ff11_43e7_8338_7720e5023ef2,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Hamburg FAL by Truck Oversized Low Bed,713.74
544304f4_eba9_4c7b_a813_e24f968c918d,abf99345_ff11_43e7_8338_7720e5023ef2,7fbe9045_8db3_4abf_99fa_b3d9532fa6aa,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Hamburg FAL by Truck Oversized Standard Bed,713.74
e305ddd7_91f5_42e3_b96e_b17d15c21206,abf99345_ff11_43e7_8338_7720e5023ef2,75247798_8935_42ae_a458_1ca7a1c694a6,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Hamburg Harbor by Truck General Cargo,715.48
95b2eee9_05d7_4079_93d0_c1c02a9f648b,abf99345_ff11_43e7_8338_7720e5023ef2,75247798_8935_42ae_a458_1ca7a1c694a6,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Hamburg Harbor by Truck Long Distance,715.48
cb37821e_554b_498f_86f5_692381b903ea,abf99345_ff11_43e7_8338_7720e5023ef2,75247798_8935_42ae_a458_1ca7a1c694a6,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Hamburg Harbor by Truck Oversized Low Bed,715.48
c4600a61_369b_49cb_8756_84584182f112,abf99345_ff11_43e7_8338_7720e5023ef2,75247798_8935_42ae_a458_1ca7a1c694a6,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Hamburg Harbor by Truck Oversized Standard Bed,715.48
7f9c71c2_f4f3_4455_9b3e_7b1c7231d67d,abf99345_ff11_43e7_8338_7720e5023ef2,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Hamburg by Truck General Cargo,713.74
e335b423_3b2d_4651_8e23_dc9d71c33059,abf99345_ff11_43e7_8338_7720e5023ef2,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Hamburg by Truck Long Distance,713.74
49473456_63dc_4bbf_b8f7_b75284b0e7d9,abf99345_ff11_43e7_8338_7720e5023ef2,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Hamburg by Truck Oversized Low Bed,713.74
1c227d48_49da_49e7_8178_91f8c81094ce,abf99345_ff11_43e7_8338_7720e5023ef2,dde958aa_9ba9_4b2b_b19d_5bbf8878955e,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Hamburg by Truck Oversized Standard Bed,713.74
cd462913_6cd3_4031_a3fe_0c9ca831f8a0,abf99345_ff11_43e7_8338_7720e5023ef2,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Illescas by Truck General Cargo,1886.53
5559838e_ff6c_46e5_bf5c_b1be57c30080,abf99345_ff11_43e7_8338_7720e5023ef2,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Illescas by Truck Long Distance,1886.53
8b3e5de1_bd8c_4b59_8db8_16ab635c3b47,abf99345_ff11_43e7_8338_7720e5023ef2,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Illescas by Truck Oversized Low Bed,1886.53
6aee04ac_f43e_435e_a223_47b4f52e943a,abf99345_ff11_43e7_8338_7720e5023ef2,6b8861a0_38cf_4b61_bd2d_27476a9cc86d,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Illescas by Truck Oversized Standard Bed,1886.53
9eefa14c_640e_4097_bfee_16a170bdbe90,abf99345_ff11_43e7_8338_7720e5023ef2,83c3543c_9497_4a40_87a5_50ea5926ee10,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Izmir Harbor by Truck General Cargo,2257.64
5ac6635d_7963_4b8d_ab66_485c7c9eef4d,abf99345_ff11_43e7_8338_7720e5023ef2,83c3543c_9497_4a40_87a5_50ea5926ee10,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Izmir Harbor by Truck Long Distance,2257.64
f75037d8_aab0_4d46_8a82_4563b1b7e694,abf99345_ff11_43e7_8338_7720e5023ef2,83c3543c_9497_4a40_87a5_50ea5926ee10,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Izmir Harbor by Truck Oversized Low Bed,2257.64
025606d1_7d14_49d5_8afc_1047cc5be0c7,abf99345_ff11_43e7_8338_7720e5023ef2,83c3543c_9497_4a40_87a5_50ea5926ee10,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Izmir Harbor by Truck Oversized Standard Bed,2257.64
8e50c184_6a90_4cf5_901c_3935c1fd8917,abf99345_ff11_43e7_8338_7720e5023ef2,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Izmit Harbor by Truck General Cargo,2050.4
9d2cd6ed_8e8f_46bf_b3e9_7160ef6c857a,abf99345_ff11_43e7_8338_7720e5023ef2,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Izmit Harbor by Truck Long Distance,2050.4
81aca27e_ba2d_4dbb_a418_0208d4fbc5b2,abf99345_ff11_43e7_8338_7720e5023ef2,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Izmit Harbor by Truck Oversized Low Bed,2050.4
f5b77639_e4d5_4d7c_b119_307760393f42,abf99345_ff11_43e7_8338_7720e5023ef2,dbd7d3ce_be13_4d7f_8e45_fee916ef0260,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Izmit Harbor by Truck Oversized Standard Bed,2050.4
4e7f32f2_d6a8_479c_80d3_e39999c34957,abf99345_ff11_43e7_8338_7720e5023ef2,aa531e3d_e640_4222_9d58_1f151f8764d3,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Kahramankazan by Truck General Cargo,2371.98
f67d9c19_1da6_4a51_94d1_a9f5313d707f,abf99345_ff11_43e7_8338_7720e5023ef2,aa531e3d_e640_4222_9d58_1f151f8764d3,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Kahramankazan by Truck Long Distance,2371.98
ace28b66_a370_44f6_b28a_6354d5981a0d,abf99345_ff11_43e7_8338_7720e5023ef2,aa531e3d_e640_4222_9d58_1f151f8764d3,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Kahramankazan by Truck Oversized Low Bed,2371.98
ca464519_066b_4009_8fd1_4e6f128a79f8,abf99345_ff11_43e7_8338_7720e5023ef2,aa531e3d_e640_4222_9d58_1f151f8764d3,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Kahramankazan by Truck Oversized Standard Bed,2371.98
2d9c3baf_a201_4c6e_b3e7_7d95033c0407,abf99345_ff11_43e7_8338_7720e5023ef2,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Marseille Harbor by Truck General Cargo,924.3
8e61be13_796b_4133_8d35_c3dd4892911a,abf99345_ff11_43e7_8338_7720e5023ef2,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Marseille Harbor by Truck Long Distance,924.3
b93bcab6_5d79_4f58_b027_80ade24312a5,abf99345_ff11_43e7_8338_7720e5023ef2,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Marseille Harbor by Truck Oversized Low Bed,924.3
7973ed02_1daa_4225_87d6_c7258e392475,abf99345_ff11_43e7_8338_7720e5023ef2,0b2fe165_e926_44dd_8bd2_f4aca2b0c488,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Marseille Harbor by Truck Oversized Standard Bed,924.3
f4a12678_10d4_43ca_81ee_b5d7550dda15,abf99345_ff11_43e7_8338_7720e5023ef2,28cb8038_0016_4512_81e7_ec56570d2fa7,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Meaulte by Truck General Cargo,766.38
6d818152_c047_482a_a229_2183734462a0,abf99345_ff11_43e7_8338_7720e5023ef2,28cb8038_0016_4512_81e7_ec56570d2fa7,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Meaulte by Truck Long Distance,766.39
f1d331e9_7ec6_44b6_8005_3d20f6dcdacb,abf99345_ff11_43e7_8338_7720e5023ef2,28cb8038_0016_4512_81e7_ec56570d2fa7,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Meaulte by Truck Oversized Low Bed,766.38
d557f075_c8e4_450f_bb02_82eef7bc16ba,abf99345_ff11_43e7_8338_7720e5023ef2,28cb8038_0016_4512_81e7_ec56570d2fa7,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Meaulte by Truck Oversized Standard Bed,766.39
3146dea5_9d37_4680_a58e_f33a8c62194b,abf99345_ff11_43e7_8338_7720e5023ef2,80861229_691d_41aa_ae4e_c372c311cd59,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Mersin Harbor by Truck General Cargo,2892.19
3a7e656e_7ce4_46c8_bbc1_16b3a1239bb6,abf99345_ff11_43e7_8338_7720e5023ef2,80861229_691d_41aa_ae4e_c372c311cd59,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Mersin Harbor by Truck Long Distance,2892.19
1f021be8_2d02_49f3_9bed_57ce07b61dee,abf99345_ff11_43e7_8338_7720e5023ef2,80861229_691d_41aa_ae4e_c372c311cd59,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Mersin Harbor by Truck Oversized Low Bed,2892.19
2628912b_7dd0_4602_ad54_26e9bd822f47,abf99345_ff11_43e7_8338_7720e5023ef2,80861229_691d_41aa_ae4e_c372c311cd59,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Mersin Harbor by Truck Oversized Standard Bed,2892.19
b4449a9b_b96f_42cb_90ed_8d95a89b25a1,abf99345_ff11_43e7_8338_7720e5023ef2,9cf12b87_e683_4b0d_a870_b64cbd37a386,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Mochau by Truck General Cargo,419.75
9819b740_459f_426d_83f9_09241c3ff613,abf99345_ff11_43e7_8338_7720e5023ef2,9cf12b87_e683_4b0d_a870_b64cbd37a386,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Mochau by Truck Long Distance,419.75
fc7d63e6_0674_4110_9369_e2624db57f8a,abf99345_ff11_43e7_8338_7720e5023ef2,9cf12b87_e683_4b0d_a870_b64cbd37a386,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Mochau by Truck Oversized Low Bed,419.75
cfac8925_a32e_408a_bb63_92d8afda1b78,abf99345_ff11_43e7_8338_7720e5023ef2,9cf12b87_e683_4b0d_a870_b64cbd37a386,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Mochau by Truck Oversized Standard Bed,419.75
744b0655_26be_4e1c_ab03_cb03e70e5616,abf99345_ff11_43e7_8338_7720e5023ef2,0ddf14ce_c955_4918_882c_85a80bbed6e2,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Montoir Harbor by Truck General Cargo,1182.36
8b1f87ea_e12a_4456_bfba_70c6e991ba70,abf99345_ff11_43e7_8338_7720e5023ef2,0ddf14ce_c955_4918_882c_85a80bbed6e2,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Montoir Harbor by Truck Long Distance,1182.35
58ee4c8d_ff95_44e4_b258_933b9f6e5cca,abf99345_ff11_43e7_8338_7720e5023ef2,0ddf14ce_c955_4918_882c_85a80bbed6e2,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Montoir Harbor by Truck Oversized Low Bed,1182.36
cfa9b45e_4d9f_44f5_bc93_bd252ea42805,abf99345_ff11_43e7_8338_7720e5023ef2,0ddf14ce_c955_4918_882c_85a80bbed6e2,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Montoir Harbor by Truck Oversized Standard Bed,1182.35
6a6275a4_be3c_46b0_b147_f9b8a7e07e18,abf99345_ff11_43e7_8338_7720e5023ef2,a1306666_cd1d_4328_b2d6_595dbd82945a,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Montoir de Bretagne by Truck General Cargo,1182.43
08fe47ce_24f3_4cb1_9d23_f79d5f251d2e,abf99345_ff11_43e7_8338_7720e5023ef2,a1306666_cd1d_4328_b2d6_595dbd82945a,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Montoir de Bretagne by Truck Long Distance,1182.43
674265c4_a8a9_4bd4_82e4_b8e87b1ff6d1,abf99345_ff11_43e7_8338_7720e5023ef2,a1306666_cd1d_4328_b2d6_595dbd82945a,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Montoir de Bretagne by Truck Oversized Low Bed,1182.43
566212be_0972_4a71_85f4_b0a1c960a99c,abf99345_ff11_43e7_8338_7720e5023ef2,a1306666_cd1d_4328_b2d6_595dbd82945a,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Montoir de Bretagne by Truck Oversized Standard Bed,1182.43
003cac31_34f6_4d50_b086_f107c1148180,abf99345_ff11_43e7_8338_7720e5023ef2,d525ccbe_1708_4118_8415_723aaf7c0062,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Nantes by Truck General Cargo,1143.48
dea6a520_a675_420e_bd61_55415aa5363f,abf99345_ff11_43e7_8338_7720e5023ef2,d525ccbe_1708_4118_8415_723aaf7c0062,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Nantes by Truck Long Distance,1143.48
caff96b8_1106_46ef_a708_2dd9515eb7cd,abf99345_ff11_43e7_8338_7720e5023ef2,d525ccbe_1708_4118_8415_723aaf7c0062,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Nantes by Truck Oversized Low Bed,1143.48
8248170f_1e97_4be5_a07c_50d25f4e33ec,abf99345_ff11_43e7_8338_7720e5023ef2,d525ccbe_1708_4118_8415_723aaf7c0062,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Nantes by Truck Oversized Standard Bed,1143.48
7ae20958_465b_4bad_a3c1_4356ffee1830,abf99345_ff11_43e7_8338_7720e5023ef2,06d37e07_9949_489a_aadb_efe33049c442,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Naples Harbor by Truck General Cargo,1117.38
83a7d883_bdde_4758_b35b_9bf9a5e60da7,abf99345_ff11_43e7_8338_7720e5023ef2,06d37e07_9949_489a_aadb_efe33049c442,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Naples Harbor by Truck Long Distance,1117.38
6bbc9ad4_0a91_42e9_92d3_ce10ba350aab,abf99345_ff11_43e7_8338_7720e5023ef2,06d37e07_9949_489a_aadb_efe33049c442,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Naples Harbor by Truck Oversized Low Bed,1117.38
66e5bb37_7fb2_4fcd_bf75_2c1c3bf68401,abf99345_ff11_43e7_8338_7720e5023ef2,06d37e07_9949_489a_aadb_efe33049c442,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Naples Harbor by Truck Oversized Standard Bed,1117.38
49ead9c9_81d6_48bc_9c93_dcb0bab25e6c,abf99345_ff11_43e7_8338_7720e5023ef2,922f9ad2_d00c_4264_9c4c_f2e25691489f,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Nola by Truck General Cargo,1111.95
746304c5_97f9_4ca1_815e_0d6d72b97580,abf99345_ff11_43e7_8338_7720e5023ef2,922f9ad2_d00c_4264_9c4c_f2e25691489f,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Nola by Truck Long Distance,1111.95
d2b03a97_bc1e_412c_9773_4f52f2b9c9d9,abf99345_ff11_43e7_8338_7720e5023ef2,922f9ad2_d00c_4264_9c4c_f2e25691489f,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Nola by Truck Oversized Low Bed,1111.95
a519ed28_e145_4cd3_adb9_624184c4c196,abf99345_ff11_43e7_8338_7720e5023ef2,922f9ad2_d00c_4264_9c4c_f2e25691489f,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Nola by Truck Oversized Standard Bed,1111.95
025d675b_45b6_42d2_b47c_3e68faa90946,abf99345_ff11_43e7_8338_7720e5023ef2,2a015e49_a51a_4a9d_b16d_3a0334996abe,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Nordenham by Truck General Cargo,731.16
096fca2d_354a_4af1_a192_32b13e46d464,abf99345_ff11_43e7_8338_7720e5023ef2,2a015e49_a51a_4a9d_b16d_3a0334996abe,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Nordenham by Truck Long Distance,731.16
4e426100_6989_4cf1_933a_7fd253e786ca,abf99345_ff11_43e7_8338_7720e5023ef2,2a015e49_a51a_4a9d_b16d_3a0334996abe,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Nordenham by Truck Oversized Low Bed,731.16
bd96875d_023b_450d_b042_d2f708541346,abf99345_ff11_43e7_8338_7720e5023ef2,2a015e49_a51a_4a9d_b16d_3a0334996abe,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Nordenham by Truck Oversized Standard Bed,731.16
2d2bd687_bb43_4c5f_ba9a_6c9aa910e490,abf99345_ff11_43e7_8338_7720e5023ef2,90c670ad_eec7_4fda_9a2f_220c4e82ac69,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Oberpfaffenhofen by Truck General Cargo,53.35
80c1b151_42dd_4524_999b_7d3adb7b1769,abf99345_ff11_43e7_8338_7720e5023ef2,90c670ad_eec7_4fda_9a2f_220c4e82ac69,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Oberpfaffenhofen by Truck Long Distance,53.35
ad051f24_8d04_40bc_b51f_c38dfbb21ccd,abf99345_ff11_43e7_8338_7720e5023ef2,90c670ad_eec7_4fda_9a2f_220c4e82ac69,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Oberpfaffenhofen by Truck Oversized Low Bed,53.35
47c0a78a_abff_4b60_8d24_c9676562f0bd,abf99345_ff11_43e7_8338_7720e5023ef2,90c670ad_eec7_4fda_9a2f_220c4e82ac69,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Oberpfaffenhofen by Truck Oversized Standard Bed,53.35
379eb443_9cec_4a1e_9091_3f6e561d5623,abf99345_ff11_43e7_8338_7720e5023ef2,90c670ad_eec7_4fda_9a2f_220c4e82ac69,578a835b_900c_438b_bd24_206240ec8e75,Augsburg to Oberpfaffenhofen by Truck Short Distance,53.35
6ab249b5_2de1_4625_b6dc_e3a0683cd6af,abf99345_ff11_43e7_8338_7720e5023ef2,b450b244_96dc_4df9_8549_a42bc39d57b8,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Porto Harbor by Truck General Cargo,2116.44
c9b13bb2_c760_4b03_878c_5ee656b216a6,abf99345_ff11_43e7_8338_7720e5023ef2,b450b244_96dc_4df9_8549_a42bc39d57b8,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Porto Harbor by Truck Long Distance,2116.44
e1371f4f_bae8_4109_9cda_94afe6096392,abf99345_ff11_43e7_8338_7720e5023ef2,b450b244_96dc_4df9_8549_a42bc39d57b8,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Porto Harbor by Truck Oversized Low Bed,2116.44
f9417b62_d347_4ece_9506_4f2102d49df4,abf99345_ff11_43e7_8338_7720e5023ef2,b450b244_96dc_4df9_8549_a42bc39d57b8,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Porto Harbor by Truck Oversized Standard Bed,2116.44
74bb038e_880f_44f4_bc45_00b8b091a27b,abf99345_ff11_43e7_8338_7720e5023ef2,48079a1b_92ea_4749_a202_a174dfb7cc89,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Puerto Real by Truck General Cargo,2366.55
d421e459_e957_4988_8a05_5c1b7aa425e0,abf99345_ff11_43e7_8338_7720e5023ef2,48079a1b_92ea_4749_a202_a174dfb7cc89,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Puerto Real by Truck Long Distance,2366.55
96c47bd1_afdb_4f58_9c8e_cb0030018daa,abf99345_ff11_43e7_8338_7720e5023ef2,48079a1b_92ea_4749_a202_a174dfb7cc89,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Puerto Real by Truck Oversized Low Bed,2366.55
4cce3888_9ea4_4a45_bee9_41d8f84af053,abf99345_ff11_43e7_8338_7720e5023ef2,48079a1b_92ea_4749_a202_a174dfb7cc89,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Puerto Real by Truck Oversized Standard Bed,2366.55
ec31bfc5_e630_436f_816a_052fb5945cd3,abf99345_ff11_43e7_8338_7720e5023ef2,53e54f6f_8050_422b_a392_811ca5f46131,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Ried by Truck General Cargo,225.17
679581a3_8ceb_4c03_91f9_9a3cf47b6304,abf99345_ff11_43e7_8338_7720e5023ef2,53e54f6f_8050_422b_a392_811ca5f46131,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Ried by Truck Long Distance,225.17
8340e012_2afe_491d_aa3d_6d9e27927c7f,abf99345_ff11_43e7_8338_7720e5023ef2,53e54f6f_8050_422b_a392_811ca5f46131,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Ried by Truck Oversized Low Bed,225.17
cbe1c0b4_895f_4ebb_8d7c_817690ce1021,abf99345_ff11_43e7_8338_7720e5023ef2,53e54f6f_8050_422b_a392_811ca5f46131,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Ried by Truck Oversized Standard Bed,225.17
8a48d657_87f2_49ee_808b_e25744a9928d,abf99345_ff11_43e7_8338_7720e5023ef2,53e54f6f_8050_422b_a392_811ca5f46131,578a835b_900c_438b_bd24_206240ec8e75,Augsburg to Ried by Truck Short Distance,225.17
70517f7d_e74c_4f21_aff0_ff4cad1f86be,abf99345_ff11_43e7_8338_7720e5023ef2,5aabbc0b_e542_46db_ba85_e3979d0059a9,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Rochefort by Truck General Cargo,1163.09
1053da8d_4925_43ce_94da_eb56e379f6fb,abf99345_ff11_43e7_8338_7720e5023ef2,5aabbc0b_e542_46db_ba85_e3979d0059a9,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Rochefort by Truck Long Distance,1163.09
dd8aa49e_8f59_4209_8a1b_0a7a0dcc49ef,abf99345_ff11_43e7_8338_7720e5023ef2,5aabbc0b_e542_46db_ba85_e3979d0059a9,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Rochefort by Truck Oversized Low Bed,1163.09
f307a08f_f770_439a_a9a5_d6a4fceb4590,abf99345_ff11_43e7_8338_7720e5023ef2,5aabbc0b_e542_46db_ba85_e3979d0059a9,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Rochefort by Truck Oversized Standard Bed,1163.09
48538504_f62c_4a5f_abf5_10b681e127a2,abf99345_ff11_43e7_8338_7720e5023ef2,ad594742_2551_449e_b759_d45fb4c9a4a0,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Rostock by Truck General Cargo,764.24
4243ee5a_1666_41ed_a7d4_4946a6180038,abf99345_ff11_43e7_8338_7720e5023ef2,ad594742_2551_449e_b759_d45fb4c9a4a0,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Rostock by Truck Long Distance,764.24
4c2fbe5f_e22d_4c4b_af89_ef2c9f92a216,abf99345_ff11_43e7_8338_7720e5023ef2,ad594742_2551_449e_b759_d45fb4c9a4a0,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Rostock by Truck Oversized Low Bed,764.24
c01f26b9_3243_4a5e_827f_835bdcf95178,abf99345_ff11_43e7_8338_7720e5023ef2,ad594742_2551_449e_b759_d45fb4c9a4a0,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Rostock by Truck Oversized Standard Bed,764.24
c85f5402_fafc_4481_91ec_bd9f72a48686,abf99345_ff11_43e7_8338_7720e5023ef2,9290dfab_bc6b_41f2_863e_ff9794d38947,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Rotterdam Harbor by Truck General Cargo,747.66
58d3412f_a62e_4a08_a308_ecfd51331f82,abf99345_ff11_43e7_8338_7720e5023ef2,9290dfab_bc6b_41f2_863e_ff9794d38947,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Rotterdam Harbor by Truck Long Distance,747.66
58480212_04fc_4bc8_af4c_4ec50fdc6bce,abf99345_ff11_43e7_8338_7720e5023ef2,9290dfab_bc6b_41f2_863e_ff9794d38947,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Rotterdam Harbor by Truck Oversized Low Bed,747.66
0f903d0c_9f67_4769_9377_899eeefa0516,abf99345_ff11_43e7_8338_7720e5023ef2,9290dfab_bc6b_41f2_863e_ff9794d38947,fe4de180_4453_402c_a2f9_110777b278fa,Augsburg to Rotterdam Harbor by Truck Oversized Standard Bed,747.66
4ef340ef_6699_4d0f_b404_d830c8237ef6,abf99345_ff11_43e7_8338_7720e5023ef2,8b5912a4_9b95_4f23_84c9_16580a32d5ba,c0b0e492_d453_4421_8b88_a157bdee5b02,Augsburg to Speyer by Truck General Cargo,269.67
a3957365_f489_4bb1_91d3_6e17fda730d3,abf99345_ff11_43e7_8338_7720e5023ef2,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4c64b530_fed0_495d_ac8a_05ea7588071c,Augsburg to Speyer by Truck Long Distance,269.67
0d76a8ac_fb94_4629_8df0_fa592d3ed9f2,abf99345_ff11_43e7_8338_7720e5023ef2,8b5912a4_9b95_4f23_84c9_16580a32d5ba,45918dea_722e_4bd0_9662_fdf0d6343191,Augsburg to Speyer by Truck Oversized Low Bed,269.67
